source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance_pc,distance_ly,x_ly,y_ly,z_ly,absolute_g_mag,rough_star_type,catalog_label,star_name
6009538585839374336,236.8689134126426,-37.917263016788894,65.58889545142002,0.034218084,1916.7904,-415.5065784720489,-213.99093760389204,-6.9188695,5.8338356,6.189643,5.3106127,0.8790302,15.246483312722868,49.72732011344439,-21.441315306696307,-32.85193563885862,-30.558577983343607,4.917987186177164,Yellow Dwarf,Gaia DR3 6009538585839374336,
4966414930843912320,34.79970798388996,-36.775678974991415,65.58513135313801,0.09110572,719.8794,1392.3341682470991,544.6449682649159,62.53865,10.53407,11.839901,9.39778,2.4421206,15.247358347360445,49.73017409141693,32.70907713809689,22.73315359275956,-29.77264206725138,9.618096963402863,Red Dwarf,Gaia DR3 4966414930843912320,
5183110874332308480,47.9036106160578,-4.278627146775743,65.58408638544479,0.034095965,1923.5146,164.69152162479125,-382.4489740401996,-43.609737,12.117315,13.648435,10.916781,2.7316532,15.247601287344182,49.73096645475029,33.24572467324556,36.79843400414373,-3.7102655318626807,11.201307365064109,Red Dwarf,Gaia DR3 5183110874332308480,
1573086442800134272,183.08869317808737,54.48616586319348,65.57916710555038,0.013104424,5004.3535,232.5251612739905,92.14790963525571,-17.460161,9.043074,9.976097,8.087585,1.8885117,15.248745053295494,49.73469691602645,-28.848891874922447,-1.5566904206404932,40.48281400609808,8.126903482849983,Red Dwarf,Gaia DR3 1573086442800134272,
4934923028038871296,18.80055894824174,-45.53087326120101,65.52703093363316,0.070420526,930.51044,665.0856537573542,178.0697950351904,11.898967,4.8279195,5.1077824,4.3799143,0.7278681,15.260877621829325,49.77426801625364,33.00776173655961,11.237117998849412,-35.52031250955285,3.910021951382104,Yellow Dwarf,Gaia DR3 4934923028038871296,
2534338503471881728,20.68655379488495,0.5321286845420266,65.5162387375755,0.09915338,660.75653,-185.03905265010377,-528.1051530625626,-1.9620286,12.58742,14.097145,11.052238,3.0449066,15.26339147772948,49.78246710810336,46.57083147896317,17.585162090617033,0.4623429183326554,11.669164783932427,Red Dwarf,Gaia DR3 2534338503471881728,
6319027263385067264,227.95646558543496,-10.23946473507324,65.50372233574542,0.031087166,2107.0986,-967.8826915662452,-250.19584101508843,8.367461,12.744244,14.5144005,11.478584,3.0358162,15.26630799505419,49.79197950434894,-32.81436360910841,-36.38840303096726,-8.851151831632926,11.825573900259734,Red Dwarf,Gaia DR3 6319027263385067264,
2507016253701863040,33.23006351010599,0.0048112291822607,65.49326176781493,0.030759068,2129.2344,555.4174047333511,28.9846837089732,27.54337,12.096099,13.802006,10.8414755,2.9605303,15.268746326075116,49.79993226727355,41.65649221362349,27.29047256450492,0.0041817894643117,11.177082100906258,Red Dwarf,Gaia DR3 2507016253701863040,
3256334497479304832,59.36949755306553,-1.1571447425364605,65.49184428680476,0.0441214,1484.3556,-209.4092999780572,-139.72987433821814,3.3990128,10.437843,11.731856,9.307403,2.4244537,15.269076797116234,49.801010118402424,25.368419013309715,42.84358141796921,-1.0057121159704163,9.518779102877286,Red Dwarf,Gaia DR3 3256334497479304832,
5384065896210582528,174.59836543144644,-41.37543143090821,65.48895399969693,0.027194725,2408.1492,-949.945947416628,60.18384629017435,16.725819,12.351822,13.963467,11.115435,2.848032,15.269750681994823,49.80320803436704,-37.206098153783806,3.518082690507302,-32.919430202666014,11.432662269307887,Red Dwarf,Gaia DR3 5384065896210582528,
