hip,ra,dec,plx,e_plx,pm_ra,pm_de,hp_mag,b_v,gaia_source_id,gaia_match_sep_arcsec,gaia_in_v2,distance_ly,gaia_match_note
7743,24.92397393,-46.50973493,25.25,1.41,17.4,-90.11,10.0017,1.151,4954335455582406528,0.0,True,129.17069306930694,position+magnitude match
103654,315.02098895,-69.57874966,25.25,0.54,454.14,-282.15,6.9973,0.627,6375406062130234368,0.0,True,129.17069306930694,position+magnitude match
31509,98.97530176,-36.08845417,25.25,0.42,-59.6,-73.53,6.4667,0.486,,3390.622,False,129.17069306930694,no Gaia match
8728,28.0647826,44.90512019,25.24,1.29,-62.37,82.8,9.7413,0.958,349928375930601344,0.0,True,129.22187004754358,position+magnitude match
13008,41.79641953,-22.48565408,25.24,0.55,-18.27,-38.81,6.5572,0.398,5077769998170352768,0.297,True,129.22187004754358,position+magnitude match
117066,355.99140478,-82.5082784,25.24,0.48,-128.33,-92.35,7.8144,0.608,6350283492745097728,0.0,True,129.22187004754358,position+magnitude match
3369,10.71149689,-9.9216392,25.24,0.45,-26.17,-20.97,6.7497,0.529,2425903017474575232,0.0,True,129.22187004754358,position+magnitude match
88553,271.22376489,-44.6622015,25.24,1.12,39.21,4.89,8.6028,0.712,6720894296599427072,0.004,True,129.22187004754358,position+magnitude match
56413,173.48716527,-48.81893842,25.24,0.71,-272.78,-120.34,8.302,0.726,5370497853621034368,0.0,True,129.22187004754358,position+magnitude match
43109,131.6943589,6.41890803,25.23,0.98,-228.11,-43.82,3.5004,0.685,,2.981,False,129.27308759413395,rejected: magnitude mismatch (likely companion)
110663,336.26734834,-13.99820989,25.23,0.95,168.74,-41.5,8.7687,0.77,2599614923969643392,0.013,True,129.27308759413395,position+magnitude match
35096,108.87181145,-48.2304019,25.22,0.47,-139.62,162.18,7.7993,0.604,5508648676451080448,0.0,True,129.32434575733544,position+magnitude match
103138,313.455955,-18.78909788,25.22,1.47,99.14,-91.2,9.8663,1.085,6857801911049835264,0.0,True,129.32434575733544,position+magnitude match
84855,260.13998005,48.18879909,25.22,0.65,204.14,-2.77,6.453,0.427,1365907528362717568,0.274,True,129.32434575733544,position+magnitude match
100072,304.5417575,-4.72861327,25.21,0.61,-27.6,-21.22,7.3915,0.567,4219087666404378624,0.0,True,129.37564458548192,position+magnitude match
73139,224.2028131,-20.48984867,25.21,0.79,-29.04,-55.87,8.3434,0.747,6232825753630345728,0.0,True,129.37564458548192,position+magnitude match
24035,77.50306373,27.64339987,25.21,1.19,208.24,-85.11,9.3646,0.93,3422047495539178496,0.278,True,129.37564458548192,position+magnitude match
80262,245.77558975,17.46805848,25.2,0.92,-130.87,303.01,8.5766,0.724,4466944284819435776,0.003,True,129.4269841269841,position+magnitude match
111880,339.9340262,-32.07124901,25.19,2.15,-181.77,-189.88,11.1885,1.367,6606871814033940608,0.149,True,129.47836443032946,position+magnitude match
57291,176.21055126,-58.70353947,25.19,0.61,-63.74,-70.76,7.6051,0.721,5341673851394297600,0.0,True,129.47836443032946,position+magnitude match
10305,33.19717942,-2.39345966,25.19,1.41,378.17,-70.63,5.7721,0.546,2494066897240089728,0.03,True,129.47836443032946,position+magnitude match
50534,154.81799628,-11.37835122,25.18,0.8,-61.83,-66.17,8.1789,0.717,3767319332347773184,0.003,True,129.5297855440826,position+magnitude match
16908,54.39535525,21.34324066,25.18,1.47,144.52,-26.02,9.496,0.917,64266768177592448,0.101,True,129.5297855440826,position+magnitude match
30045,94.82920109,-37.46283154,25.18,0.69,-216.19,-28.89,8.8203,0.837,5575196819582392320,0.0,True,129.5297855440826,position+magnitude match
23248,75.04761606,-31.70178243,25.18,0.88,-80.93,-175.51,9.1347,0.796,4875452570098748672,0.003,True,129.5297855440826,position+magnitude match
38474,118.19946285,-5.42818725,25.18,0.87,-20.3,-28.96,5.8573,0.412,3044350064397751808,0.578,True,129.5297855440826,position+magnitude match
46324,141.67837841,-14.49042879,25.17,0.73,37.72,-130.97,8.0455,0.701,5689497654653956096,0.004,True,129.58124751688516,position+magnitude match
112389,341.44712854,19.08161739,25.17,1.94,192.16,65.33,10.7639,1.592,2833454663214456192,0.0,True,129.58124751688516,position+magnitude match
58083,178.67849617,3.14343629,25.17,1.25,-187.15,29.57,9.9747,1.02,3892767596123582080,0.0,True,129.58124751688516,position+magnitude match
56092,172.47128117,54.47858093,25.16,1.55,-160.01,29.07,9.8864,0.89,842928464743136640,0.0,True,129.63275039745628,position+magnitude match
56343,173.25107925,-31.85752392,25.16,0.16,-209.62,-40.84,3.7025,0.947,3478394889483944320,0.0,True,129.63275039745628,position+magnitude match
89808,274.92230103,-45.69882248,25.16,0.67,-78.93,-136.01,6.9628,0.533,6708063202046601344,0.004,True,129.63275039745628,position+magnitude match
106897,324.75463614,20.26545342,25.16,0.51,122.21,-0.6,5.8498,0.314,1786774019397408768,0.004,True,129.63275039745628,position+magnitude match
75761,232.15952715,1.84216262,25.16,0.31,-85.35,-34.31,5.2203,0.245,4420906461653341568,0.003,True,129.63275039745628,position+magnitude match
50694,155.28403186,-52.50585256,25.15,1.54,-91.98,211.12,10.3746,1.153,5357437721385945856,0.003,True,129.68429423459244,position+magnitude match
114007,346.33436292,-6.66841851,25.15,1.71,-171.36,-201.2,9.7536,0.988,2634648216288854272,0.005,True,129.68429423459244,position+magnitude match
50036,153.23377227,-47.47568301,25.14,1.13,-225.79,146.06,8.3159,0.798,5407414407508423424,0.005,True,129.73587907716785,position+magnitude match
4436,14.18790714,38.49925521,25.14,0.86,153.48,36.49,3.9034,0.13,364785939116867072,0.024,True,129.73587907716785,position+magnitude match
68900,211.60165057,-16.21258796,25.14,1.34,-209.87,-148.05,10.1748,1.023,6300681568277869696,0.003,True,129.73587907716785,position+magnitude match
47808,146.1898065,-36.54361502,25.13,2.21,-268.63,-124.74,11.5286,1.364,5433484893344843520,0.221,True,129.7875049741345,position+magnitude match
78716,241.04071342,-37.30735945,25.13,0.87,-330.22,-21.01,7.9805,0.6,5998592943273814656,0.0,True,129.7875049741345,position+magnitude match
109403,332.46869753,52.58910176,25.13,1.11,-197.64,-243.63,9.7401,0.9,2004420593787924864,0.205,True,129.7875049741345,position+magnitude match
22221,71.68968169,9.01746125,25.13,0.86,86.14,-15.31,7.3631,0.56,3292800109852528512,0.57,True,129.7875049741345,position+magnitude match
40359,123.60407272,-53.80637042,25.13,1.95,55.78,-9.18,10.3211,0.0,5320512753653104640,0.027,True,129.7875049741345,position+magnitude match
24017,77.43554082,64.91993345,25.11,0.48,-17.16,-182.49,6.4673,0.448,479290007748013440,0.0,True,129.89088012743926,position+magnitude match
11728,37.85031917,22.08732044,25.11,0.88,147.24,63.72,8.1652,0.666,89278733563399936,0.0,True,129.89088012743926,position+magnitude match
79619,243.70938467,70.93035868,25.11,0.46,-2.35,-286.25,7.9762,0.722,1653185486926274048,0.037,True,129.89088012743926,position+magnitude match
99542,303.02283257,46.29979273,25.1,0.8,224.28,291.78,9.2115,0.81,2082564706232497792,0.003,True,129.9426294820717,position+magnitude match
78931,241.67450575,34.62582982,25.1,1.99,221.68,-587.11,10.5353,1.237,1323942021389075840,0.008,True,129.9426294820717,position+magnitude match
1044,3.26092519,-45.17634009,25.1,2.04,-59.9,-174.72,10.8603,1.308,4990906895948872704,0.0,True,129.9426294820717,position+magnitude match
81237,248.87386545,-18.67240189,25.09,0.94,-88.03,19.09,8.89,0.749,4131459682047594624,0.0,True,129.99442008768432,position+magnitude match
92638,283.12278532,11.21069532,25.09,1.79,-186.03,-224.67,10.3566,1.569,4312046495498949888,0.0,True,129.99442008768432,position+magnitude match
88866,272.14496204,-63.66804844,25.09,0.17,18.02,-207.57,4.3993,0.228,6630558558672843392,0.177,True,129.99442008768432,position+magnitude match
51966,159.25030252,-8.83976112,25.09,1.24,-101.74,-73.3,7.1627,0.625,3762120497774235648,0.502,True,129.99442008768432,position+magnitude match
108110,328.55900186,66.73147227,25.08,1.16,232.96,104.39,9.9468,1.021,2219499293097217536,0.006,True,130.04625199362042,position+magnitude match
95006,289.9838282,-30.4686984,25.08,1.56,56.27,-171.52,8.9361,0.842,6758141249403594112,0.0,True,130.04625199362042,position+magnitude match
101274,307.92085647,-35.52389354,25.08,1.49,-21.24,-111.08,9.396,0.831,6695591029323538688,0.003,True,130.04625199362042,position+magnitude match
111045,337.44141951,-27.10723507,25.08,1.41,124.9,-20.1,6.0317,0.362,,860.9,False,130.04625199362042,no Gaia match
67058,206.12391925,68.46385448,25.08,2.01,-271.86,42.71,11.6274,1.59,1673019680258789632,0.003,True,130.04625199362042,position+magnitude match
8998,28.97391414,1.84951924,25.07,1.06,154.24,186.27,6.1364,0.549,,862.266,False,130.09812524930194,no Gaia match
101432,308.34562473,-41.52433425,25.07,0.59,-75.58,-181.38,6.9333,0.666,6679646117855733632,0.435,True,130.09812524930194,position+magnitude match
50583,154.99234103,19.84186021,25.07,0.52,304.3,-154.28,2.1684,1.128,,320.88,False,130.09812524930194,no Gaia match
4393,14.07155665,52.49123249,25.07,0.59,202.58,2.24,7.6636,0.667,416736832741633792,0.004,True,130.09812524930194,position+magnitude match
87914,269.38174872,-57.66391104,25.06,1.74,55.52,-127.87,8.327,0.74,5918461021178852480,0.042,True,130.15003990422983,position+magnitude match
117915,358.76529237,28.63359408,25.06,0.51,576.22,34.69,7.6068,1.007,2855095251072482432,0.005,True,130.15003990422983,position+magnitude match
61932,190.38002117,-48.95988559,25.06,0.28,-185.72,5.79,2.146,-0.023,,1958.828,False,130.15003990422983,no Gaia match
6607,21.20414711,-27.83837455,25.06,0.94,321.36,-275.69,8.4303,0.684,5036258177181358720,0.0,True,130.15003990422983,position+magnitude match
42575,130.17685928,55.6686306,25.05,0.9,-264.12,-370.29,8.1403,0.675,1031072805679914880,0.004,True,130.201996007984,position+magnitude match
98965,301.39099325,7.38616727,25.05,1.29,48.04,62.38,8.7564,0.717,4250654679606555008,0.003,True,130.201996007984,position+magnitude match
14886,48.03976624,37.2178448,25.05,1.5,-33.07,-24.84,7.4114,0.606,139281533098990336,0.043,True,130.201996007984,position+magnitude match
65469,201.28370511,38.92255056,25.05,1.5,-125.57,-27.4,10.1699,1.02,1476485996883837184,0.0,True,130.201996007984,position+magnitude match
10510,33.86312248,27.35759784,25.04,0.64,286.43,-138.85,8.2557,0.705,106774952858617088,0.003,True,130.25399361022363,position+magnitude match
114112,346.66332445,-43.50367945,25.04,0.6,-48.47,-23.62,7.8021,0.606,6541802578463122688,0.0,True,130.25399361022363,position+magnitude match
79946,244.78499524,-28.29326377,25.04,0.61,53.86,-254.97,7.8044,0.616,6039200454610268800,0.003,True,130.25399361022363,position+magnitude match
13841,44.53787589,-36.57229774,25.03,1.62,147.79,193.01,10.6471,1.121,5046219340213116928,0.0,True,130.30603276068717,position+magnitude match
11437,36.87166745,30.97367393,25.03,2.25,79.78,-70.02,10.2419,1.205,132362959259196032,0.003,True,130.30603276068717,position+magnitude match
56186,172.75532957,32.31613346,25.03,0.55,-325.52,206.77,7.2779,0.476,4025216411776679808,0.0,True,130.30603276068717,position+magnitude match
64761,199.08279321,27.73529154,25.03,0.88,73.59,-365.24,8.3801,0.717,1460004317582757248,0.0,True,130.30603276068717,position+magnitude match
47508,145.28799101,9.8923988,25.03,0.22,-143.2,-37.2,3.6282,0.516,588551501854159744,0.018,True,130.30603276068717,position+magnitude match
33580,104.65787364,51.86771837,25.03,0.87,-166.48,-210.7,8.1982,0.679,981158276313892608,0.0,True,130.30603276068717,position+magnitude match
93843,286.65701691,28.62838954,25.02,0.29,76.06,84.89,5.6001,0.296,2037646495139760512,0.003,True,130.35811350919263,position+magnitude match
88963,272.38873933,-10.82226831,25.01,1.2,-4.78,-36.97,8.9694,0.793,4157159353297751552,0.003,True,130.41023590563773,position+magnitude match
96351,293.85468992,2.91347612,25.01,0.68,11.05,52.42,6.4661,0.414,4288446406092128640,0.0,True,130.41023590563773,position+magnitude match
83691,256.57514444,12.60651431,25.01,1.18,-205.67,126.22,8.6653,0.75,4544178448320963840,0.0,True,130.41023590563773,position+magnitude match
32617,102.07953312,-1.31883909,25.01,0.34,-37.93,-34.42,5.8221,0.292,3107091187177468416,0.0,True,130.41023590563773,position+magnitude match
110506,335.78246321,-45.92834758,25.0,0.35,233.66,-57.98,5.712,0.372,6518814951423530880,0.004,True,130.4624,position+magnitude match
8987,28.95413034,-52.84090023,25.0,1.11,299.08,40.29,10.0029,1.119,4936319579604415488,0.488,True,130.4624,position+magnitude match
71515,219.38800366,-16.54065153,25.0,0.86,-82.41,-143.88,8.8711,0.95,6286490206058310016,0.025,True,130.4624,position+magnitude match
98444,300.03472264,-50.21673207,24.99,0.54,47.8,10.28,6.7584,0.404,6666990361063486976,0.003,True,130.51460584233692,position+magnitude match
43299,132.31389324,-15.56467872,24.99,0.7,17.86,-23.0,7.3835,0.536,5733507394262989056,0.717,True,130.51460584233692,position+magnitude match
18658,59.91839558,10.33041045,24.98,1.21,140.62,-6.48,6.4459,0.417,3302220278803097472,0.124,True,130.56685348278623,position+magnitude match
24046,77.51558535,27.55672182,24.98,0.81,198.9,-89.5,7.0786,0.505,3422042582096699520,0.0,True,130.56685348278623,position+magnitude match
69400,213.11180059,67.58617871,24.98,0.57,142.12,-8.83,8.659,0.84,1673213606621954816,0.0,True,130.56685348278623,position+magnitude match
42911,131.17129191,18.15486373,24.98,0.24,-17.67,-229.26,4.1036,1.083,660136821288588416,0.009,True,130.56685348278623,position+magnitude match
54348,166.78029455,-61.59492379,24.98,1.21,-94.01,-59.98,9.9173,1.007,5337166025518164736,0.0,True,130.56685348278623,position+magnitude match
41269,126.29753047,32.61078064,24.97,1.78,11.77,-674.3,10.187,1.021,901461516003524992,0.005,True,130.61914297156588,position+magnitude match
55459,170.37093221,58.48429135,24.96,0.66,41.57,28.89,7.7833,0.642,856774374153131008,0.006,True,130.67147435897434,position+magnitude match
81580,249.91301155,-9.55423272,24.96,0.63,12.04,-145.73,6.4355,0.492,4338289879498164608,0.0,True,130.67147435897434,position+magnitude match
41479,126.89666458,-5.14844031,24.96,0.56,-124.68,-80.3,7.3087,0.646,3065191272937568896,0.0,True,130.67147435897434,position+magnitude match
102895,312.67831657,-56.24122976,24.95,1.07,103.47,-187.71,9.1123,0.814,6457586653566128640,0.007,True,130.7238476953908,position+magnitude match
63033,193.74460995,-44.15140652,24.94,0.33,-237.89,-230.95,6.0129,0.633,6135536364897329152,0.349,True,130.77626303127502,position+magnitude match
12411,39.94819499,-33.8990874,24.94,0.8,77.51,-395.52,8.439,0.708,5062313166791762176,0.0,True,130.77626303127502,position+magnitude match
59772,183.84748438,37.46348993,24.94,1.26,-83.07,-94.17,9.6437,0.902,4030368968078000256,0.004,True,130.77626303127502,position+magnitude match
87370,267.78211374,-22.92081953,24.94,0.77,52.8,-78.05,7.2732,0.656,4068710484850753024,0.035,True,130.77626303127502,position+magnitude match
64600,198.60809151,59.07184703,24.94,1.63,-652.75,45.02,11.3099,1.4,1567034799519552000,0.0,True,130.77626303127502,position+magnitude match
109601,333.02771703,31.56242266,24.93,1.24,-345.75,-418.18,10.2797,1.167,1898472649751867264,0.022,True,130.82872041716806,position+magnitude match
30243,95.43140752,-0.5387471,24.93,0.71,-2.2,-156.48,7.7643,0.686,3118688251708604928,0.004,True,130.82872041716806,position+magnitude match
14594,47.1071874,26.33296064,24.92,0.91,-207.97,-830.01,8.1501,0.486,112440873718983680,0.003,True,130.88121990369177,position+magnitude match
88033,269.72152098,-30.17037771,24.92,1.72,175.44,-655.91,9.4445,0.79,4056233810947522304,0.239,True,130.88121990369177,position+magnitude match
11182,36.0011327,4.87176056,24.92,1.51,-32.72,21.85,10.5007,1.202,2516587953393346816,0.0,True,130.88121990369177,position+magnitude match
55165,169.41315061,-33.54633182,24.92,0.46,76.74,-331.71,6.9565,0.508,5402536699037783296,0.0,True,130.88121990369177,position+magnitude match
62454,191.99447458,22.94162495,24.92,2.42,-48.66,-99.42,11.3947,1.567,3955997726696744960,0.003,True,130.88121990369177,position+magnitude match
55922,171.91874649,12.64530657,24.92,1.83,-352.63,106.14,10.6781,1.13,3965481048846499328,0.005,True,130.88121990369177,position+magnitude match
112648,342.22108415,-28.83357341,24.91,2.19,-170.74,-241.28,10.7702,1.358,6609340148918886144,0.035,True,130.9337615415496,position+magnitude match
102753,312.29170423,-54.7770591,24.91,1.29,181.9,-278.92,9.3938,0.979,6470278694244647168,0.0,True,130.9337615415496,position+magnitude match
84255,258.34679437,-53.10587004,24.91,1.09,-47.56,44.47,9.0272,0.692,5924087801996568448,0.003,True,130.9337615415496,position+magnitude match
107877,327.85162556,-23.27041418,24.91,0.56,341.57,-85.34,6.9644,0.487,6813759564048865536,0.003,True,130.9337615415496,position+magnitude match
15415,49.68035784,75.99451746,24.91,1.25,118.08,-155.71,9.8246,1.037,548207156057950208,0.0,True,130.9337615415496,position+magnitude match
6978,22.46337898,31.00733287,24.91,0.77,227.55,0.21,8.0649,0.71,315377872293129344,0.0,True,130.9337615415496,position+magnitude match
72607,222.6766478,74.15547618,24.91,0.12,-32.61,11.42,2.2044,1.465,,980.013,False,130.9337615415496,no Gaia match
54530,167.37472465,-25.9905876,24.9,0.98,229.03,-65.2,8.823,0.736,3532510584058633600,0.0,True,130.9863453815261,position+magnitude match
30220,95.36539653,17.2950869,24.9,1.84,8.82,-189.87,9.2309,0.914,3370405118012181632,0.01,True,130.9863453815261,position+magnitude match
102610,311.90773571,12.9861547,24.9,0.7,24.04,37.03,7.5606,0.587,1761037029171296000,0.0,True,130.9863453815261,position+magnitude match
12156,39.16223883,-46.90569275,24.9,1.82,131.23,249.07,11.1309,1.33,4945163737603798656,0.003,True,130.9863453815261,position+magnitude match
117320,356.83818122,-48.27506874,24.9,0.59,-382.9,-212.14,7.0211,0.659,6524024506237594368,0.0,True,130.9863453815261,position+magnitude match
